5.49078e+03  9.92564e-01  2.29893e-02  7.22471e+00
5.49339e+03  9.82918e-01  2.29674e-02  7.22814e+00
5.49600e+03  9.91715e-01  2.31229e-02  7.23158e+00
5.49861e+03  9.89376e-01  2.30923e-02  7.23501e+00
5.50122e+03  9.67920e-01  2.29808e-02  7.23845e+00
5.50383e+03  9.25992e-01  2.27743e-02  7.24189e+00
5.50644e+03  8.33252e-01  2.21587e-02  7.24532e+00
5.50906e+03  7.89094e-01  2.18465e-02  7.24876e+00
5.51167e+03  7.96379e-01  2.18923e-02  7.25219e+00
5.51428e+03  8.47061e-01  2.22684e-02  7.25563e+00
5.51689e+03  8.19762e-01  2.21101e-02  7.25907e+00
5.51950e+03  7.89419e-01  2.18858e-02  7.26250e+00
5.52211e+03  7.51143e-01  2.15434e-02  7.26594e+00
5.52472e+03  6.66714e-01  2.09882e-02  7.26937e+00
5.52734e+03  5.80306e-01  2.03733e-02  7.27281e+00
5.52995e+03  5.82178e-01  2.03803e-02  7.27625e+00
5.53256e+03  7.12542e-01  2.13650e-02  7.27968e+00
5.53517e+03  8.42310e-01  2.22742e-02  7.28312e+00
5.53778e+03  9.20728e-01  2.29215e-02  7.28655e+00
5.54039e+03  9.58179e-01  2.33883e-02  7.28999e+00
5.54300e+03  9.75726e-01  2.36155e-02  7.29343e+00
5.54562e+03  1.00251e+00  2.38567e-02  7.29686e+00
5.54823e+03  9.89833e-01  2.37186e-02  7.30030e+00
5.55084e+03  9.85164e-01  2.36434e-02  7.30373e+00
5.55345e+03  9.94303e-01  2.36011e-02  7.30717e+00
5.55606e+03  1.03288e+00  2.38515e-02  7.31061e+00
5.55867e+03  1.04485e+00  2.40327e-02  7.31404e+00
5.56128e+03  1.00538e+00  2.38629e-02  7.31748e+00
5.56389e+03  9.93171e-01  2.38616e-02  7.32091e+00
5.56651e+03  9.82296e-01  2.33968e-02  7.32435e+00
5.56912e+03  9.80251e-01  2.86862e-02  7.32779e+00
5.57173e+03  9.26444e-01  4.79650e-02  7.33122e+00
5.57434e+03  1.00280e+00  6.36248e-02  7.33466e+00
5.57695e+03  9.80716e-01  6.53942e-02  7.33809e+00
5.57956e+03  9.87580e-01  6.54300e-02  7.34153e+00
5.58217e+03  9.27168e-01  6.36552e-02  7.34497e+00
5.58479e+03  1.03103e+00  5.04920e-02  7.34840e+00
5.58740e+03  1.02656e+00  2.86627e-02  7.35184e+00
5.59001e+03  9.94435e-01  2.33607e-02  7.35527e+00
5.59262e+03  9.92320e-01  2.40040e-02  7.35871e+00
5.59523e+03  9.97037e-01  2.39454e-02  7.36215e+00
5.59784e+03  9.99965e-01  2.39148e-02  7.36558e+00
5.60045e+03  9.64689e-01  2.38803e-02  7.36902e+00
5.60306e+03  8.94673e-01  2.35530e-02  7.37245e+00
5.60568e+03  8.07566e-01  2.29165e-02  7.37589e+00
5.60829e+03  7.94237e-01  2.27817e-02  7.37933e+00
5.61090e+03  7.96259e-01  2.28086e-02  7.38276e+00
5.61351e+03  8.37027e-01  2.29439e-02  7.38620e+00
5.61612e+03  8.50379e-01  2.29730e-02  7.38963e+00
5.61873e+03  8.57039e-01  2.31118e-02  7.39307e+00
5.62134e+03  9.26104e-01  2.37265e-02  7.39651e+00
5.62396e+03  8.67871e-01  2.33475e-02  7.39994e+00
5.62657e+03  8.48675e-01  2.32319e-02  7.40338e+00
5.62918e+03  8.34766e-01  2.31325e-02  7.40681e+00
5.63179e+03  9.01812e-01  2.34928e-02  7.41025e+00
5.63440e+03  9.43511e-01  2.37218e-02  7.41369e+00
5.63701e+03  9.85396e-01  2.39522e-02  7.41712e+00
5.63962e+03  9.93362e-01  2.41374e-02  7.42056e+00
5.64224e+03  1.01866e+00  2.44030e-02  7.42399e+00
5.64485e+03  1.02918e+00  2.45318e-02  7.42743e+00
5.64746e+03  1.06018e+00  2.46823e-02  7.43087e+00
5.65007e+03  1.05889e+00  2.46946e-02  7.43430e+00
5.65268e+03  1.02221e+00  2.43855e-02  7.43774e+00
5.65529e+03  9.94542e-01  2.41779e-02  7.44117e+00
5.65790e+03  1.01378e+00  2.42669e-02  7.44461e+00
5.66051e+03  9.68864e-01  2.40098e-02  7.44805e+00
5.66313e+03  9.01457e-01  2.36288e-02  7.45148e+00
5.66574e+03  9.14130e-01  2.37889e-02  7.45492e+00
5.66835e+03  9.59094e-01  2.41561e-02  7.45835e+00
5.67096e+03  9.80017e-01  2.43407e-02  7.46179e+00
5.67357e+03  9.90265e-01  2.45193e-02  7.46523e+00
5.67618e+03  9.80688e-01  2.44931e-02  7.46866e+00
5.67879e+03  9.44609e-01  2.41735e-02  7.47210e+00
5.68141e+03  8.89682e-01  2.38306e-02  7.47553e+00
5.68402e+03  9.19375e-01  2.40332e-02  7.47897e+00
5.68663e+03  9.48341e-01  2.42369e-02  7.48241e+00
5.68924e+03  9.34655e-01  2.42599e-02  7.48584e+00
5.69185e+03  9.55853e-01  2.44898e-02  7.48928e+00
5.69446e+03  9.78971e-01  2.46752e-02  7.49271e+00
5.69707e+03  9.86752e-01  2.47255e-02  7.49615e+00
5.69969e+03  9.85085e-01  2.47700e-02  7.49959e+00
5.70230e+03  9.75363e-01  2.47329e-02  7.50302e+00
5.70491e+03  9.96493e-01  2.48431e-02  7.50646e+00
5.70752e+03  1.00815e+00  2.49111e-02  7.50989e+00
5.71013e+03  1.01125e+00  2.49169e-02  7.51333e+00
5.71274e+03  1.01314e+00  2.49551e-02  7.51677e+00
5.71535e+03  1.02223e+00  2.50900e-02  7.52020e+00
5.71796e+03  1.02151e+00  2.51799e-02  7.52364e+00
5.72058e+03  1.00512e+00  2.51111e-02  7.52707e+00
5.72319e+03  9.89185e-01  2.49595e-02  7.53051e+00
5.72580e+03  9.84408e-01  2.49395e-02  7.53395e+00
5.72841e+03  1.03025e+00  2.52450e-02  7.53738e+00
5.73102e+03  1.04935e+00  2.52792e-02  7.54082e+00
5.73363e+03  1.00750e+00  2.49940e-02  7.54425e+00
5.73624e+03  9.95235e-01  2.48902e-02  7.54769e+00
5.73886e+03  1.02538e+00  2.51157e-02  7.55113e+00
5.74147e+03  1.00891e+00  2.50111e-02  7.55456e+00
5.74408e+03  9.75024e-01  2.47404e-02  7.55800e+00
5.74669e+03  9.89396e-01  2.48247e-02  7.56143e+00
5.74930e+03  9.84818e-01  2.48625e-02  7.56487e+00
5.75191e+03  9.80831e-01  2.48573e-02  7.56831e+00
5.75452e+03  1.00390e+00  2.49663e-02  7.57174e+00
5.75713e+03  9.99373e-01  2.49454e-02  7.57518e+00
5.75975e+03  1.01121e+00  2.50343e-02  7.57861e+00
5.76236e+03  9.95070e-01  2.49703e-02  7.58205e+00
5.76497e+03  9.90480e-01  2.50249e-02  7.58549e+00
5.76758e+03  1.01990e+00  2.52374e-02  7.58892e+00
5.77019e+03  9.98576e-01  2.50642e-02  7.59236e+00
5.77280e+03  9.97095e-01  2.50521e-02  7.59579e+00
5.77541e+03  9.86808e-01  2.49584e-02  7.59923e+00
5.77803e+03  9.69483e-01  2.47978e-02  7.60267e+00
5.78064e+03  9.69289e-01  2.47633e-02  7.60610e+00
5.78325e+03  9.76563e-01  2.47822e-02  7.60954e+00
5.78586e+03  9.96502e-01  2.49808e-02  7.61297e+00
5.78847e+03  9.86422e-01  2.49853e-02  7.61641e+00
5.79108e+03  9.80379e-01  2.49441e-02  7.61985e+00
5.79369e+03  9.65057e-01  2.48185e-02  7.62328e+00
5.79631e+03  9.34834e-01  2.46232e-02  7.62672e+00
5.79892e+03  9.54803e-01  2.48251e-02  7.63015e+00
5.80153e+03  9.72985e-01  2.50130e-02  7.63359e+00
5.80414e+03  9.78119e-01  2.50494e-02  7.63703e+00
5.80675e+03  1.00580e+00  2.52062e-02  7.64046e+00
5.80936e+03  1.01283e+00  2.52886e-02  7.64390e+00
5.81197e+03  1.00129e+00  2.52843e-02  7.64733e+00
5.81458e+03  9.78270e-01  2.51577e-02  7.65077e+00
5.81720e+03  9.77467e-01  2.51564e-02  7.65421e+00
5.81981e+03  9.43744e-01  2.49647e-02  7.65764e+00
5.82242e+03  8.54808e-01  2.43677e-02  7.66108e+00
5.82503e+03  8.05508e-01  2.40399e-02  7.66451e+00
5.82764e+03  8.52472e-01  2.43751e-02  7.66795e+00
5.83025e+03  9.26008e-01  2.48347e-02  7.67139e+00
5.83286e+03  9.80729e-01  2.52234e-02  7.67482e+00
5.83548e+03  1.00864e+00  2.54356e-02  7.67826e+00
5.83809e+03  1.03684e+00  2.55742e-02  7.68169e+00
5.84070e+03  1.01440e+00  2.53998e-02  7.68513e+00
5.84331e+03  9.85904e-01  2.52080e-02  7.68857e+00
5.84592e+03  9.73786e-01  2.51525e-02  7.69200e+00
5.84853e+03  9.37973e-01  2.48674e-02  7.69544e+00
5.85114e+03  9.48584e-01  2.49394e-02  7.69887e+00
5.85376e+03  9.82691e-01  2.51530e-02  7.70231e+00
5.85637e+03  1.01101e+00  2.53711e-02  7.70575e+00
5.85898e+03  1.00068e+00  2.54981e-02  7.70918e+00
5.86159e+03  9.95137e-01  2.60790e-02  7.71262e+00
5.86420e+03  1.01034e+00  2.67017e-02  7.71605e+00
5.86681e+03  9.92595e-01  2.68221e-02  7.71949e+00
5.86942e+03  9.85773e-01  2.69569e-02  7.72293e+00
5.87203e+03  9.88992e-01  2.69593e-02  7.72636e+00
5.87465e+03  9.72009e-01  2.64368e-02  7.72980e+00
5.87726e+03  9.83112e-01  2.60484e-02  7.73323e+00
5.87987e+03  9.86649e-01  2.59171e-02  7.73667e+00
5.88248e+03  9.89406e-01  2.79133e-02  7.74011e+00
5.88509e+03  9.65897e-01  3.40248e-02  7.74354e+00
5.88770e+03  9.95229e-01  3.74747e-02  7.74698e+00
5.89031e+03  9.63530e-01  3.98705e-02  7.75041e+00
5.89293e+03  9.48122e-01  4.18158e-02  7.75385e+00
5.89554e+03  1.00324e+00  4.13058e-02  7.75729e+00
5.89815e+03  1.02769e+00  3.65973e-02  7.76072e+00
5.90076e+03  1.00504e+00  3.30006e-02  7.76416e+00
5.90337e+03  1.01907e+00  3.01661e-02  7.76759e+00
5.90598e+03  1.01412e+00  2.71765e-02  7.77103e+00
5.90859e+03  1.01338e+00  2.66196e-02  7.77446e+00
5.91120e+03  9.98245e-01  2.69842e-02  7.77790e+00
5.91382e+03  1.01661e+00  2.71038e-02  7.78134e+00
5.91643e+03  1.00441e+00  2.69486e-02  7.78477e+00
5.91904e+03  1.04094e+00  2.73143e-02  7.78821e+00
5.92165e+03  9.98197e-01  2.70480e-02  7.79164e+00
5.92426e+03  1.02727e+00  2.68759e-02  7.79508e+00
5.92687e+03  1.02007e+00  2.70517e-02  7.79852e+00
5.92948e+03  1.00026e+00  2.72908e-02  7.80195e+00
5.93210e+03  1.06381e+00  2.75787e-02  7.80539e+00
5.93471e+03  1.06237e+00  2.73916e-02  7.80882e+00
5.93732e+03  1.05406e+00  2.72626e-02  7.81226e+00
5.93993e+03  1.01851e+00  2.68784e-02  7.81570e+00
5.94254e+03  9.79326e-01  2.63240e-02  7.81913e+00
5.94515e+03  9.55872e-01  2.60914e-02  7.82257e+00
5.94776e+03  9.52087e-01  2.65180e-02  7.82600e+00
5.95038e+03  1.00234e+00  2.72379e-02  7.82944e+00
5.95299e+03  1.03885e+00  2.73956e-02  7.83288e+00
5.95560e+03  9.92424e-01  2.69245e-02  7.83631e+00
5.95821e+03  9.78012e-01  2.68141e-02  7.83975e+00
5.96082e+03  1.01642e+00  2.67474e-02  7.84318e+00
5.96343e+03  1.03047e+00  2.64971e-02  7.84662e+00
5.96604e+03  9.85982e-01  2.62720e-02  7.85006e+00
5.96865e+03  9.75062e-01  2.63205e-02  7.85349e+00
5.97127e+03  9.10713e-01  2.60899e-02  7.85693e+00
5.97388e+03  8.67630e-01  2.60718e-02  7.86036e+00
5.97649e+03  9.11590e-01  2.64110e-02  7.86380e+00
5.97910e+03  9.79154e-01  2.67335e-02  7.86724e+00
5.98171e+03  1.02966e+00  2.69173e-02  7.87067e+00
5.98432e+03  9.92453e-01  2.64071e-02  7.87411e+00
5.98693e+03  9.91024e-01  2.60938e-02  7.87754e+00
5.98955e+03  9.94059e-01  2.60163e-02  7.88098e+00
5.99216e+03  9.52339e-01  2.58107e-02  7.88442e+00
5.99477e+03  9.79326e-01  2.60857e-02  7.88785e+00
5.99738e+03  1.00954e+00  2.63605e-02  7.89129e+00
5.99999e+03  9.73712e-01  2.62654e-02  7.89472e+00
6.00260e+03  9.83834e-01  2.63417e-02  7.89816e+00
6.00521e+03  1.02763e+00  2.65218e-02  7.90160e+00
6.00782e+03  1.00140e+00  2.62432e-02  7.90503e+00
6.01044e+03  9.83237e-01  2.60183e-02  7.90847e+00
6.01305e+03  9.71891e-01  2.56978e-02  7.91190e+00
6.01566e+03  9.98984e-01  2.58262e-02  7.91534e+00
6.01827e+03  9.99265e-01  2.57474e-02  7.91878e+00
6.02088e+03  9.95564e-01  2.56614e-02  7.92221e+00
6.02349e+03  1.00064e+00  2.57983e-02  7.92565e+00
6.02610e+03  1.01025e+00  2.58685e-02  7.92908e+00
6.02872e+03  9.89257e-01  2.58679e-02  7.93252e+00
6.03133e+03  1.00146e+00  2.60485e-02  7.93596e+00
6.03394e+03  9.99613e-01  2.59756e-02  7.93939e+00
6.03655e+03  1.04679e+00  2.62191e-02  7.94283e+00
6.03916e+03  9.94285e-01  2.59083e-02  7.94626e+00
6.04177e+03  9.60757e-01  2.55480e-02  7.94970e+00
6.04438e+03  8.58979e-01  2.47467e-02  7.95314e+00
6.04700e+03  7.01228e-01  2.35814e-02  7.95657e+00
6.04961e+03  5.34913e-01  2.22762e-02  7.96001e+00
6.05222e+03  4.32501e-01  2.13670e-02  7.96344e+00
6.05483e+03  4.66261e-01  2.17146e-02  7.96688e+00
6.05744e+03  6.51718e-01  2.32356e-02  7.97032e+00
6.06005e+03  8.69951e-01  2.48200e-02  7.97375e+00
6.06266e+03  9.76025e-01  2.55518e-02  7.97719e+00
6.06527e+03  9.86834e-01  2.56998e-02  7.98062e+00
6.06789e+03  9.02407e-01  2.51082e-02  7.98406e+00
6.07050e+03  7.96815e-01  2.42805e-02  7.98750e+00
6.07311e+03  8.46270e-01  2.46285e-02  7.99093e+00
6.07572e+03  9.27740e-01  2.51504e-02  7.99437e+00
6.07833e+03  9.71385e-01  2.54211e-02  7.99780e+00
6.08094e+03  1.02485e+00  2.57054e-02  8.00124e+00
6.08355e+03  1.01285e+00  2.56204e-02  8.00468e+00
6.08617e+03  9.48547e-01  2.52732e-02  8.00811e+00
6.08878e+03  8.80776e-01  2.47503e-02  8.01155e+00
6.09139e+03  7.47194e-01  2.37820e-02  8.01498e+00
6.09400e+03  6.96842e-01  2.35219e-02  8.01842e+00
6.09661e+03  8.00633e-01  2.43040e-02  8.02186e+00
6.09922e+03  9.16226e-01  2.52016e-02  8.02529e+00
6.10183e+03  9.61831e-01  2.55789e-02  8.02873e+00
6.10444e+03  9.87176e-01  2.57797e-02  8.03216e+00
6.10706e+03  9.98261e-01  2.57998e-02  8.03560e+00
6.10967e+03  1.00454e+00  2.57641e-02  8.03904e+00
6.11228e+03  1.00672e+00  2.57721e-02  8.04247e+00
6.11489e+03  9.75839e-01  2.54877e-02  8.04591e+00
6.11750e+03  9.84884e-01  2.55001e-02  8.04934e+00
6.12011e+03  9.90351e-01  2.55058e-02  8.05278e+00
6.12272e+03  9.78953e-01  2.54224e-02  8.05622e+00
6.12534e+03  9.97247e-01  2.55765e-02  8.05965e+00
6.12795e+03  9.95974e-01  2.55580e-02  8.06309e+00
6.13056e+03  9.65645e-01  2.53952e-02  8.06652e+00
6.13317e+03  9.76279e-01  2.56307e-02  8.06996e+00
6.13578e+03  9.77341e-01  2.58134e-02  8.07340e+00
6.13839e+03  9.68383e-01  2.59148e-02  8.07683e+00
6.14100e+03  9.77853e-01  2.61174e-02  8.08027e+00
6.14362e+03  9.57565e-01  2.60167e-02  8.08370e+00
6.14623e+03  9.55251e-01  2.59213e-02  8.08714e+00
6.14884e+03  9.66885e-01  2.58718e-02  8.09058e+00
6.15145e+03  9.71134e-01  2.57395e-02  8.09401e+00
6.15406e+03  9.92217e-01  2.56386e-02  8.09745e+00
6.15667e+03  9.82119e-01  2.55344e-02  8.10088e+00
6.15928e+03  9.77058e-01  2.55036e-02  8.10432e+00
6.16189e+03  1.00744e+00  2.56929e-02  8.10776e+00
6.16451e+03  9.82367e-01  2.57044e-02  8.11119e+00
6.16712e+03  1.01148e+00  2.61669e-02  8.11463e+00
6.16973e+03  9.98205e-01  2.62136e-02  8.11806e+00
6.17234e+03  1.02768e+00  2.64560e-02  8.12150e+00
6.17495e+03  1.04497e+00  2.66001e-02  8.12494e+00
6.17756e+03  9.84683e-01  2.61340e-02  8.12837e+00
6.18017e+03  9.57349e-01  2.57639e-02  8.13181e+00
6.18279e+03  9.80090e-01  2.58123e-02  8.13524e+00
6.18540e+03  1.01709e+00  2.60356e-02  8.13868e+00
6.18801e+03  1.01024e+00  2.59718e-02  8.14212e+00
6.19062e+03  9.86188e-01  2.58668e-02  8.14555e+00
6.19323e+03  1.00708e+00  2.59561e-02  8.14899e+00
6.19584e+03  9.99710e-01  2.59716e-02  8.15242e+00
6.19845e+03  9.82800e-01  2.60372e-02  8.15586e+00
6.20106e+03  9.84761e-01  2.60992e-02  8.15930e+00
6.20368e+03  9.91763e-01  2.61439e-02  8.16273e+00
6.20629e+03  9.77196e-01  2.60879e-02  8.16617e+00
6.20890e+03  1.00692e+00  2.62858e-02  8.16960e+00
6.21151e+03  1.02173e+00  2.61914e-02  8.17304e+00
6.21412e+03  1.01485e+00  2.61946e-02  8.17648e+00
6.21673e+03  1.01678e+00  2.64430e-02  8.17991e+00
6.21934e+03  9.95353e-01  2.64359e-02  8.18335e+00
6.22196e+03  9.86754e-01  2.63718e-02  8.18678e+00
6.22457e+03  9.78231e-01  2.62705e-02  8.19022e+00
6.22718e+03  1.03592e+00  2.67384e-02  8.19366e+00
6.22979e+03  1.01619e+00  2.74057e-02  8.19709e+00
6.23240e+03  1.01500e+00  2.84191e-02  8.20053e+00
6.23501e+03  9.82309e-01  2.88065e-02  8.20396e+00
6.23762e+03  9.72951e-01  2.91357e-02  8.20740e+00
6.24024e+03  9.97481e-01  2.93881e-02  8.21084e+00
6.24285e+03  1.03251e+00  2.89468e-02  8.21427e+00
6.24546e+03  9.85230e-01  2.75808e-02  8.21771e+00
6.24807e+03  8.35583e-01  2.58623e-02  8.22114e+00
6.25068e+03  7.39661e-01  2.50964e-02  8.22458e+00
6.25329e+03  7.46576e-01  2.58548e-02  8.22802e+00
6.25590e+03  7.92328e-01  2.67492e-02  8.23145e+00
6.25851e+03  8.22471e-01  2.71630e-02  8.23489e+00
6.26113e+03  8.25903e-01  2.75942e-02  8.23832e+00
6.26374e+03  8.08078e-01  2.74297e-02  8.24176e+00
6.26635e+03  8.72523e-01  2.70506e-02  8.24520e+00
6.26896e+03  9.64592e-01  2.71026e-02  8.24863e+00
6.27157e+03  9.61841e-01  2.70486e-02  8.25207e+00
6.27418e+03  9.63381e-01  2.68486e-02  8.25550e+00
6.27679e+03  9.69073e-01  2.66189e-02  8.25894e+00
6.27941e+03  9.69183e-01  2.66441e-02  8.26238e+00
6.28202e+03  9.68233e-01  2.72691e-02  8.26581e+00
6.28463e+03  9.93466e-01  2.80372e-02  8.26925e+00
6.28724e+03  1.02235e+00  2.81433e-02  8.27268e+00
6.28985e+03  9.87810e-01  2.76944e-02  8.27612e+00
6.29246e+03  9.54837e-01  3.07880e-02  8.27956e+00
6.29507e+03  8.99514e-01  4.00941e-02  8.28299e+00
6.29769e+03  9.32818e-01  4.70143e-02  8.28643e+00
6.30030e+03  9.00349e-01  4.75822e-02  8.28986e+00
6.30291e+03  9.33639e-01  4.83511e-02  8.29330e+00
6.30552e+03  9.56816e-01  4.71622e-02  8.29674e+00
6.30813e+03  1.00867e+00  3.94866e-02  8.30017e+00
6.31074e+03  9.70674e-01  2.95988e-02  8.30361e+00
6.31335e+03  9.58788e-01  2.76358e-02  8.30704e+00
6.31596e+03  9.39674e-01  2.69210e-02  8.31048e+00
6.31858e+03  1.00447e+00  2.71798e-02  8.31392e+00
6.32119e+03  1.01207e+00  2.73663e-02  8.31735e+00
6.32380e+03  9.85568e-01  2.78479e-02  8.32079e+00
6.32641e+03  9.91414e-01  2.86537e-02  8.32422e+00
6.32902e+03  1.02642e+00  2.87393e-02  8.32766e+00
6.33163e+03  1.04650e+00  2.85749e-02  8.33110e+00
6.33424e+03  1.01723e+00  2.83100e-02  8.33453e+00
6.33686e+03  9.79053e-01  2.75970e-02  8.33797e+00
6.33947e+03  9.87506e-01  2.67785e-02  8.34140e+00
6.34208e+03  1.01608e+00  2.68076e-02  8.34484e+00
6.34469e+03  9.68062e-01  2.68831e-02  8.34828e+00
6.34730e+03  9.73987e-01  2.70542e-02  8.35171e+00
6.34991e+03  1.00893e+00  2.76598e-02  8.35515e+00
6.35252e+03  9.99478e-01  2.80859e-02  8.35858e+00
6.35513e+03  9.85866e-01  2.82694e-02  8.36202e+00
6.35775e+03  1.00271e+00  3.16994e-02  8.36546e+00
6.36036e+03  1.01438e+00  3.53052e-02  8.36889e+00
6.36297e+03  1.01425e+00  3.58907e-02  8.37233e+00
6.36558e+03  9.83498e-01  3.52102e-02  8.37576e+00
6.36819e+03  9.67835e-01  3.49695e-02  8.37920e+00
6.37080e+03  9.81742e-01  3.21532e-02  8.38264e+00
6.37341e+03  9.83183e-01  2.80383e-02  8.38607e+00
6.37603e+03  9.88884e-01  2.67181e-02  8.38951e+00
6.37864e+03  9.92424e-01  2.69275e-02  8.39294e+00
6.38125e+03  9.92300e-01  2.73048e-02  8.39638e+00
6.38386e+03  9.51180e-01  2.73186e-02  8.39982e+00
6.38647e+03  9.67830e-01  2.72805e-02  8.40325e+00
6.38908e+03  1.03587e+00  2.75513e-02  8.40669e+00
6.39169e+03  1.01574e+00  2.73176e-02  8.41012e+00
6.39431e+03  9.90247e-01  2.68272e-02  8.41356e+00
6.39692e+03  9.65214e-01  2.62894e-02  8.41700e+00
6.39953e+03  1.00680e+00  2.65119e-02  8.42043e+00
6.40214e+03  1.03173e+00  2.66536e-02  8.42387e+00
6.40475e+03  9.92813e-01  2.64097e-02  8.42730e+00
6.40736e+03  9.99590e-01  2.64681e-02  8.43074e+00
6.40997e+03  1.01220e+00  2.66537e-02  8.43418e+00
6.41258e+03  9.85887e-01  2.65239e-02  8.43761e+00
6.41520e+03  1.00672e+00  2.68058e-02  8.44105e+00
6.41781e+03  1.01148e+00  2.70275e-02  8.44448e+00
6.42042e+03  9.70447e-01  2.67125e-02  8.44792e+00
6.42303e+03  9.63104e-01  2.65095e-02  8.45136e+00
6.42564e+03  9.99353e-01  2.66941e-02  8.45479e+00
6.42825e+03  9.90342e-01  2.65347e-02  8.45823e+00
6.43086e+03  1.02328e+00  2.66241e-02  8.46166e+00
